country,company_name,city,funding_amount,industry_tags,start_year,status,website
Ireland,Spaceos,Galway,3750000.0,"booking, payments, food ordering, tenant experience",2017,True,https://spaceos.io/
Latvia,Spacepass,Riga,,"flexible workspace, CRM, SaaS",2017,True,https://spacepass.global/
Sweden,Spacept,Stockholm,300000.0,"Analytics, Artificial Intelligence, Information Technology, Software, Telecommunications",2019,True,https://www.spacept.com/
Luxembourg,Spaceradar,Luxembourg,300000.0,"Space Research, Technology, Sustainable",2023,True,https://spaceradar.io
Greece,Spacerok,Heraklion,,"it consulting, technical infrastructure audits, cloud hosting",2021,True,https://spacerok.net/
Czechia,Spaceti,Prague,,"proptech, sensors, property",2016,True,www.spaceti.com
France,Spacetrain,Paris,,"Engineering, Vehicle, Technology",2017,True,https://space-train.fr/en/
UK,Spacewalk,London,,"talent marketplace software, job board software, talent pool software",2020,True,https://www.gospacewalk.com
Portugal,Spaceway,Coimbra,,IoT; Earth Observation; Education,2019,True,https://wearespaceway.com
Austria,Spacexpanse Multiverse,Vienna,,"Metaverse, GameFi, Blockchain, DApp",2022,True,https://www.spacexpanse.org/
UK,Spaghetti Bridge,Taunton,,"Education Management, Student, Services",2020,True,https://spaghettibridge.co.uk/
UK,Span,London,300000.0,"Consumer, Fitness, Personal Health",2018,True,https://www.span.health/
Germany,Spanflug Technologies,Munich,,"manufacturer, pricing, CNC",2018,True,https://spanflug.de
Austria,Sparcs,Vienna,,"Lifestyle, App, Social Network",2020,True,https://www.sparcs.app/
UK,Spareable,Newcastle,50000.0,"Information Technlogy, Mobile, Mobile Payments",2018,False,https://www.spareable.co.uk/
Germany,Sparetech,Stuttgart,7500000.0,"Industrial Manufacturing, Software, Smart Factory",2018,True,https://www.sparetech.io/
Germany,Sparheld International,Berlin,,"Online Shopping, Social Network, Affiliate Marketing",2011,True,https://www.sparheld.de
France,Sparingvision,Paris,,"biotech, medtech, Paris",2017,True,http://www.sparingvision.com/
UK,Spark,London,50000.0,"EVCharging, eMobility, SuperApp, NavigationSystem",2023,True,https://www.sparktech.llc/
Belgium,Spark Collective,Antwerpen,7500000.0,Fintech,2022,True,https://www.sparkcollective.be/
Finland,Spark Creators,Helsinki,,Management Consulting,2020,True,https://www.sparkcreators.fi/
Germany,Spark To Go,Munich,300000.0,"e-Commerce, Consumer Goods, Sustainability,",2020,True,www.sparktogo.com
UK,Sparkchange,London,7500000.0,"Financial Services, FinTech, GreenTech",2018,True,https://sparkchange.io
Germany,Sparkfield,Markgräningen,50000.0,"Fitness, Health Care, Wellness",2021,True,https://sparkfield.tech/
France,Sparkier,Paris,,"consulting, freelancing, business",2025,True,www.sparkier.io
Netherlands,Sparkon,Amsterdam,,"personal development, self empowerment, counseling, coaching",2024,True,www.sparkon.org
Spain,Sparks,Barcelona,,"B2C, Dating, Mobile Apps",2021,True,https://www.createaspark.app/
Belgium,Sparkspot Parking,Bruges,,"Parking, Parking management, Travel, sustainability",2024,True,https://www.sparkspot.be
Luxembourg,Sparling Financial,Mamer,,"Financial Services, OTC Desk , Regulated VASP, Crypto Staking",2019,True,https://sparlingfinancial.com/
Sweden,Sparly,Stockholm,300000.0,"Financial Services, Finances, Investment",2020,True,https://www.sparly.co
Estonia,Sparq,Tallin,750000.0,"mobile banking, neobank, fintech",2019,True,www.sparq.eu
Netherlands,Sparq Tech Labs,Amsterdam,,"Computer, Information Technology, Health Care",2016,True,https://sparq.tech/
Netherlands,Sparqle,Amsterdam,1750000.0,"Software Development, Efficient, Sustainable, Reliable",2022,True,https://www.sparqle.com/
Germany,Sparrks,Berlin,,"Business Coaching, Business Intelligence, Business Solutions, Business Development",2021,True,https://sparrks.io/en/
Switzerland,Sparrow Analytics,Chavannes-de-Bogis,750000.0,"Taxi, Ridesharing, Transportation, B2C, B2B",2021,True,https://sparrow.city/
Germany,Sparrow Networks Gmbh,Berlin,,"parts, maintenance, manufacturing, procurement",2019,True,https://www.sparrow.parts/
Denmark,Sparrow Quantum,Copenhagen,,"quantum, research, tech",2015,True,https://sparrowquantum.com/
Switzerland,Sparta,Geneva,,"oil trading, information technology, fintech",2020,True,https://spartacommodities.com/
UK,Sparta Global,London,25000000.0,"Computer, Finance, Information Services, Information Technology, Software",2014,True,http://spartaglobal.com/
France,Spartha Medical,Strasbourg,3750000.0,"Consulting, Medical",2019,True,https://sparthamedical.eu
France,Spartoo,Echirolles,,"eCommerce, Online Shoe Store, Marketplace",2006,True,http://www.spartoo.com
UK,Sparx,Exeter,,"Education, Software development, Data analysis, Learning, Ed-Tech, Maths, e-learning, and Blended Learning",2011,True,http://www.sparx.co.uk
Spain,Spathios,Barcelona,300000.0,"Marketplace, Reservation, Database",2020,True,https://spathios.com/
Cyprus,Spatialchat,Limassol,,"web conferencing, video communication, online events, remote work",2020,True,https://spatial.chat/
Netherlands,Spatialise,Noordwijk,1750000.0,"SaaS, ClimateTech, AgriTech, API",2021,True,https://spatiali.se/
Sweden,Spatio,Bure,,"mixed-reality Internet, photorealistic MR, Metaverse",2022,True,https://spatiolabs.org/
Netherlands,Spatiomatics,Rotterdam,,"PropTech, design, collaboration, BIM",2020,True,www.spatiomatics.com
Portugal,Spawnfoam,Vila Real,50000.0,"Biotechnology, Design, Sustainability",2017,True,https://www.spawnfoam.pt/
Austria,Spawnx,Graz,750000.0,"Agriculture, Construction, Mining Machinery Manufacturing",2022,True,https://spawnx.at/
France,Spaycial,Paris,1750000.0,"CRM, Loyalty Programs, Market Research, Payments, Retail, Software",2016,True,https://www.spaycial.com
Cyprus,Spayzio,Cyprus,,"Payment, Global Provider, Gateway, Fintech",2019,True,https://www.spayz.io/
UK,Spce,London,,"education, students, rental, properties",2016,True,www.liveinspce.com
Portugal,Speak,Portugal,,"linguistic, cultural, program, language",2017,True,https://www.chivas.com/en-en/the-venture/finalists/speak
Bulgaria,Speak Up,Sofia,50000.0,"whistleblower, protection, services",2022,True,speakup.bg
Estonia,Speakerguru,Talling,,"VR, EdTech, SaaS",2019,True,https://speakerguru.pro
Austria,Speaketto,Viena,,"marketplace, conversations, machine learning, algorithm, practice",2020,True,https://www.speaketto.com
Finland,Speakly,Tallinn,,"EdTech, Language Learning, Online Education",2018,True,www.speakly.me
Greece,Speakt,Athens,,"Crowdsourcing Platform, Translation Provider, Language Solution",2010,True,https://speakt.com
Belgium,Speakupwise,Bruges,,"regtech, security, whistleblowing, ethics, compliance",2020,True,https://speakupwise.com
Ireland,Speakus,Gorey,300000.0,"cloud-based SAAS, Delivery Platform, mobile devices",2017,True,https://speakus.club/en/
Germany,Spearad,Frankfurt,,"Advertising, SaaS, Automated",2019,True,https://www.spearad.com/
Lithuania,Special,Vilnius,,"marketing, mobile, social, games",2020,True,https://special-app.com
UK,Specialist Risk Group,London,,"Information Technology, Insurance, Products",2018,True,https://www.specialistrisk.com/
Slovenia,Specialty Kava Slovenia,Ljubljana,,"events, coffee",2023,True,https://specialtykava.si
France,Specify,Paris,,"design, API, digital product",2018,True,https://specifyapp.com/
Estonia,Specroot,Tallinn,,"Collaboration, Project Management, Avoidable",2021,True,https://specroot.com/
UK,Specscart,Bury & Walkden,50000.0,"eyewear trends, glasses online, specs, spectacles frames, wayfarer, sunglasses online, cheap glasses online, cheap sunglasses, mens glasses, womens glasses, reading glasses, blue light glasses",2017,True,https://specscart.co.uk/
Denmark,Specshell,Ballerup,50000.0,Manufacturing,2014,True,https://www.specshell.com/
Netherlands,Spectacle,Amsterdam,,"tutorial videos, product demos",2023,True,https://spectaclehq.com/
Finland,Spectarium Games,Oulu,7500000.0,Authentication Services Applicant Tracking System Website Optimization,2020,True,https://www.spectarium.games/
UK,Specter,London,,"Analytics, Information Technology, Internet, Software, Venture Capital",2020,True,https://tryspecter.com
Germany,Specter Automation,Cologne,50000.0,"Construction, Enterprise Software, Software",2021,True,https://specter-automation.com/
Germany,Specterx,Berlin,,"Cloud Management, Cloud Security, Information Technology",2018,True,https://www.specterx.com/
UK,Spectinga,Glasgow,50000.0,"Online, dealers, traders",2021,True,https://www.spectinga.com
Italy,Specto Photonics,Milan,,"Biotechnology, Life Science, Medical Device",2019,True,http://spectophotonics.com/
France,Spectral Augmented Industries,Paris,1750000.0,"SaaS platform, trains, maintenance, operations",2018,True,https://spectraltms.com/
France,Spectral Tms,Évry,1750000.0,"industrial technology, information tech, augmented reality",2018,True,spectraltms.com/en/
Croatia,Spectre,Valpovo,,"Virtual reality, Augmented reality, Mixed reality, Extended reality",2016,True,http://spectre.hr/
Croatia,Spectrexr,Valpovo,750000.0,BigData,2016,True,https://spectrexr.io/
Belgium,Spectricity,Antwerp,17500000.0,"Semiconductors, Consumer Devices, Augmented Reality",2018,True,https://spectricity.com/
Netherlands,Spectrik,Eindhoven,25000000.0,Agritech,2023,True,https://www.spectrik.eu/
Estonia,Spectrocoin,Tallinn,,"crypto, cryptocurrency, bitcoin, blockchain",2013,True,https://spectrocoin.com
Switzerland,Spectroplast,Zurich,1750000.0,"3D Printing, Medical Device, Software",2018,True,https://spectroplast.com/
Germany,Spectrum Markets,Frankfurt,,"Financial Exchanges, Financial Services, Trading Platform",2018,True,https://spectrum-markets.com/en
France,Spectrumlab,Lyon,,"Energy Efficiency, Green Building ,Smart Building, Sustainability",2020,True,www.spectrumlab.eu
Denmark,Speda,Copenhagen,3750000.0,"Health, BigData, SaaS",2021,True,https://speda.io/
Finland,Speechly,Helsinki,,"Speech recognition, voice UI, spoken language understanding",2017,True,Https://www.speechly.com/
Romania,Speedhub Solutions,Bucharest,,"web hosting, ssl certificates, domain registration, vps",2017,True,https://www.speedhub.eu
UK,Speedproxies,London,,"Data Mining, Information Technology, Targeting",2020,True,https://speedproxies.net/
Germany,Speedy Newsletter,Hamburg,,email template editor,2021,True,https://www.speedynewsletter.com/
Germany,Speekly,Cologne,,"Advertising Services, user-generated content (UGC)",2022,True,https://speekly.de/
Latvia,Speenrgy,Riga,50000.0,"Range-Extender for EV, Wind Turbine, ECO Generator, eVTOL, EV ECO Charger, Innovation, Global Goal, Sustainability, Carbone Reduce",2023,True,www.speenrgy.tech
UK,Speeqo,London,750000.0,"Information Technology & Services, Computer Programming, Professional Services, SAAS",2020,True,https://www.speeqo.com/
UK,Speik,Oxford,,"Compliance, Fraud Detection, Security",2019,True,https://www.speik.com/
Germany,Speira,Grevenbroich,,"Manufacturing, Recycling, Mining",2021,True,https://www.speira.com/
Norway,Speiz,Oslo,,"warehouse, logistics, leasing",2020,True,https://www.speiz.com/
Denmark,Spektr,Copenhagen,3750000.0,"Compliance, Ongoing Due Diligence, Automation, Risk Management",2023,True,https://www.spektr.com/
Slovenia,Spektral Seismic Solutions,Ljubljana,,"safety, buildings",2021,True,https://www.spektral.si/?lang=en
Netherlands,Spektrax,Amsterdam,,"nanotechnology, COVID, COVID-19, ultra-rapid, test kit",2020,True,https://www.spektrax.com/
Latvia,Spell,Riga,,"payments, fintech, latvia, paytech",2018,True,https://ourspell.com/
UK,Spellbound Shelf,New York,,"Ecommerce, Bookish Apparel, Custom Printed Clothing",2014,True,https://spellboundshelf.com/
Belgium,Spencer,Antwerp,,"HR Tech, Digital Workplace Assistant, Enterprise Integration",2016,True,www.spencer.co
UK,Spendbase,England,,"Financial Services, Software Management, SaaS",2023,True,https://spendbase.co
Czechia,Spendee,Prague,,"FinTech, Personal Finance, Spendee, Prague",2017,True,https://www.spendee.com
France,Spendesk,France,,"payments, banking, team",2016,True,https://www.spendesk.com/
Germany,Spendit,Munich,3750000.0,"Employee Benefits, Financial Services, Human Resources",2014,True,https://www.spendit.de/
UK,Spendkey,London,,"Software, Analytics, (SaaS)",2020,True,https://www.spendkey.co.uk/
Germany,Spenoki,Munich,,"GreenTech, SaaS, Software, Sustainability",2020,True,https://www.spenoki.de
UK,Spg,London,25000000.0,"Finance, Financial Services",2016,True,http://www.spg.co.uk
Sweden,Spher,Malmö,,"Femtech, App, Security, Lifestyle",2020,True,https://spher.app/
Spain,Spherag,Zaragoza,,"Agriculture, AgTech, Farming, Internet of Things",2020,True,https://spherag.com/
Germany,Spherecast,Munich,25000000.0,SaaS,2023,True,https://www.spherecast.ai/
Italy,Spherecube,Ancona,300000.0,Manufacturing,2020,True,https://spherecube.eu/en
Netherlands,Spherical,Noordwijk,750000.0,SpaceTech,2022,True,https://spherical-systems.com/
Germany,Spherity,Essen,,"Financial Services, Information Technology, Software",2017,True,http://spherity.com/
UK,Spicy Affiliates,London,,"Affiliate Marketing, Advertising Networks, SEO Software, Marketing Services",2020,True,https://www.spicyaffiliates.com
UK,Spicy Chat Ai,London,,"AI, ai art, ai chat, nsfw",2024,True,https://spicy-chat.ai
Norway,Spiff,Oslo,,,2015,True,www.getspiff.no
UK,Spill,London,,"Mental Health, Wellness, Therapy",2017,True,http://www.spill.chat/
UK,Spin Analytics,London,,"Credit Modeling, Credit Risk Management, Risk Management, Predictive Analytics, Artificial Intelligence, Machine Learning, Compliance, and Banking",2018,True,http://www.spin-analytics.com
UK,Spin Brands,London,3750000.0,"Marketing, Social Media",2016,True,https://www.spinbrands.co.uk/
Denmark,Spin Robotics,Odense,,"Industrial Automation, Manufacturing, Robotics",2019,True,https://spin-robotics.com
Czechia,Spinaero,Czech republic,,,2019,True,www.spinaero.eu
Germany,Spinboom,Berlin,,"Social Media, Music Library, Podcast Platform",2014,True,https://www.spinboom.com
Slovakia,Spinbotics,Kosice,750000.0,"Manufacturing, Robotics, Industrial Automation",2020,True,https://www.spinbotics.com/
Germany,Spindiag,"Freiburg, Baden-Wurttemberg",17500000.0,"Health Care, Medical, Medical Device",2016,True,http://spindiag.de
Finland,Spindrive,Lappeenranta,750000.0,"Gravity Forms,Microsoft Exchange Online,Email Hosting Service",2015,True,https://spindrive.fi/
France,Spinergie,Paris,17500000.0,"maritime data, AI, operations",2016,True,https://www.spinergie.com
Ireland,Spinlio,Dublin,300000.0,"Industry-Specific Solutions, No-Code 3D Product Design, Parametric Bike Customization, Integrated Manufacturing Marketplace",2024,True,https://spinlio.com/
UK,Spinview,London,,"Analytics, Augmented Reality, Information Technology, Internet of Things, Predictive Analytics, SaaS, Software, Virtual Reality",2016,True,https://spinview.io/
Spain,Spiny,Alicante,3750000.0,Sports,2019,True,https://getspiny.com/
UK,Spirable,London,,"Software development, Mobile app development, Retail ecommerce, Content Marketing, and Personalised video",2014,True,https://spirable.com
Ireland,Spiral Entertainment,Dublin,,"Blockchain, Web3, Metaverse, Gaming",2022,True,https://spiral-world.com/
Switzerland,Spirecut,Fribourg,,"Medical Device, Health Care, Medical Technology",2020,True,https://www.spirecut.com
Italy,Spiri,Montecarlo,3750000.0,"Inforamation Technololgy, Car-sharing, Shared Mobility",2015,True,https://www.spiri.io/
UK,Spirit Energy,Staines-upon-thames,25000000.0,"Energy, Natural Resources, Oil and Gas, Recycling, Sustainability",2017,True,https://www.spirit-energy.com/
Germany,Spiritory,Munich,,"beverage & drinks, Spirits, wine, eCommerce",2022,True,https://www.spiritory.com/
Croatia,Spiritus,Zagreb,50000.0,"Digital Media, DIY, Graphic Design",2021,True,https://www.spiritus.app/
Denmark,Spiromann,Copenhagen,300000.0,"Health, Monitoring device, Innovative med-tech",2022,True,https://spiromann.com
Latvia,Spirulinanord,Riga,50000.0,"Food Processing, Health Care, Pigments",2019,True,https://www.spirulinanord.eu/
UK,Spixii,London,300000.0,"Artificial Intelligence, Enterprise Software, InsurTech, Machine Learning, Software, Virtual Assistant",2016,True,http://spixii.com
Austria,Spixnet,Mattersburg,300000.0,"E-Mail, Anti-Ransomware, Data Security, Software Products",2022,True,https://spixnet.com
Germany,Splace,Berlin,,"location, Saas, realtime, video",2022,True,www.splaceapp.co
Spain,Splacig Marketplace,Barcelona,50000.0,"Easy, Fast and warranty",2019,True,www.splacing.com
UK,Splend,London,,"uber car rental, pco car hire",2015,True,http://splend.co.uk/
UK,Splento,London,1750000.0,"Content Creators, Content Marketing, Marketplace, Photography, Professional Services, Service Industry, Travel",2015,True,https://www.splento.com/
Austria,Splex,Vienna,,"Java, Spring Boot, Angular, ThreeJS",2020,True,https://Splex.net
Malta,Splforge,Malta,,"solana,tokens,crypto,web3",2024,True,https://splforge.xyz
